胆沢,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2024/6/22,330.01,4.06,15.3
2024/6/23,329.59,4.44,15.3
2024/6/24,329.23,8.67,14.49
2024/6/25,329,12.53,13.55
2024/6/26,328.92,6.91,13.05
2024/6/27,328.65,5.61,12.77
2024/6/28,328.36,4.68,12.35
2024/6/29,328.04,4.53,13.23
2024/6/30,327.72,8.89,13.24
2024/7/1,327.86,18.55,12.41
2024/7/2,327.93,10.38,11.91
2024/7/3,327.83,13.24,11.45
2024/7/4,328.04,14.14,11.07
2024/7/5,328.07,9.07,8.05
2024/7/6,328.23,9.83,4.71
2024/7/7,328.45,14.55,5.6
2024/7/8,328.99,31.34,14.71
2024/7/9,330.95,110.97,16.46
2024/7/10,333.69,62,14
2024/7/11,335.57,67.21,14.14
2024/7/12,336.53,31.12,10.66
2024/7/13,337.05,19.06,6.59
2024/7/14,337.34,14,7.29
2024/7/15,337.41,11.37,14.89
2024/7/16,337.19,10.13,17.8
2024/7/17,336.94,9.11,17.74
2024/7/18,336.67,8.76,17.71
2024/7/19,336.37,7.76,17.67
2024/7/20,336.09,9.78,17.6
2024/7/21,335.82,8.48,17.86
2024/7/22,335.45,6.98,19.99
2024/7/23,334.98,7.21,21.25
2024/7/24,334.75,37.43,21.27
2024/7/25,337.44,129.65,21.63
2024/7/26,339.82,86.98,21.94
2024/7/27,341.48,77.27,22.15
2024/7/28,342.84,52.64,22.37
2024/7/29,343.41,38.52,25.69
2024/7/30,343.62,34.7,32.13
2024/7/31,343.62,31.73,34.3
2024/8/1,343.38,20.96,33.06
2024/8/2,343.07,16.44,25.95
2024/8/3,342.82,14.36,23.72
2024/8/4,342.52,11.9,23.68
2024/8/5,342.17,11.01,22.78
2024/8/6,341.82,9.84,22.26
2024/8/7,341.49,16.37,22.23
2024/8/8,341.38,14.29,22.22
2024/8/9,341.08,10.63,21.81
2024/8/10,340.74,9.26,20.86
2024/8/11,340.39,8.52,20.12
2024/8/12,340.13,19.13,19.13
2024/8/13,340.22,23.12,18.48
2024/8/14,340.43,21.84,19.19
2024/8/15,340.39,16.33,19.65
2024/8/16,340.25,13.65,19.62
2024/8/17,340.04,12.78,19.6
2024/8/18,339.84,12.55,19.58
2024/8/19,339.59,10.91,19.54
2024/8/20,339.34,9.56,15.63
2024/8/21,339.19,8.49,13.29
2024/8/22,339.04,8.16,13.28
2024/8/23,338.86,7.2,13.27
2024/8/24,338.64,6.28,14.59
2024/8/25,338.39,8.87,14.62
2024/8/26,338.27,8.79,13.27
2024/8/27,338.1,8.05,12.85
2024/8/28,338.07,13.88,12.6
2024/8/29,338.05,10.36,12.6
2024/8/30,338.34,37.54,12.28
2024/8/31,339.01,24.49,13.3
2024/9/1,339.21,16.54,13.34
2024/9/2,339.29,14.68,12.44
2024/9/3,339.36,14.97,12.73
2024/9/4,339.38,12.09,12.73
2024/9/5,339.34,10.81,12.73
2024/9/6,339.27,9.84,12.72
2024/9/7,339.15,9.44,14.24
2024/9/8,338.99,8.48,14.23
2024/9/9,338.81,7.41,12.84
2024/9/10,338.62,6.81,12.56
2024/9/11,338.5,5.91,6.87
2024/9/12,338.54,5.77,3.85
2024/9/13,338.59,5.13,3.85
2024/9/14,338.56,5.45,8.33
2024/9/15,338.47,5.16,8.36
2024/9/16,338.36,4.59,8.43
2024/9/17,338.31,4.25,3.93
2024/9/18,338.32,4.57,3.93
2024/9/19,338.29,4.33,9.45
2024/9/20,338.71,42.82,6.69
2024/9/21,340.29,87.14,8.33
2024/9/22,343.27,119.93,11.84
2024/9/23,345.14,48.72,25.25
2024/9/24,345.38,26.99,27.36
2024/9/25,345.19,19.29,29.56
2024/9/26,344.86,15.88,29.45
2024/9/27,344.46,12.6,27.64
2024/9/28,344.1,10.99,22.36
2024/9/29,343.8,9.83,20.83
2024/9/30,343.5,9.11,20.11
2024/10/1,343.21,8.47,18.74
2024/10/2,342.93,7.95,17.88
2024/10/3,342.74,7.09,8.48
2024/10/4,342.81,7.69,3.88
2024/10/5,342.85,7.16,8.89
2024/10/6,342.79,6.75,8.83
2024/10/7,342.79,6.67,3.9
2024/10/8,342.89,7.01,3.89
2024/10/9,342.96,5.62,3.87
2024/10/10,343.01,5.7,3.87
2024/10/11,343.05,5.35,3.88
2024/10/12,343.01,4.81,8.82
2024/10/13,342.9,4.66,8.82
2024/10/14,342.78,4.66,8.82
2024/10/15,342.72,4.22,3.87
2024/10/16,342.74,4.56,3.87
2024/10/17,342.75,4.04,4.39
2024/10/18,342.74,4.5,4.5
2024/10/19,342.69,6.1,8.87
2024/10/20,342.62,5.75,8.87
2024/10/21,342.57,4.22,4.91
2024/10/22,342.53,4.27,4.62
2024/10/23,342.54,3.95,3.6
2024/10/24,342.56,4.29,3.6
2024/10/25,342.57,3.9,4.25
2024/10/26,342.44,3.96,11.93
2024/10/27,342.21,4.05,12.02
2024/10/28,342.06,3.28,5.01
2024/10/29,342.05,3.54,3.88
2024/10/30,342.04,3.54,3.88
2024/10/31,342.02,3.19,3.88
2024/11/1,342,3.19,3.88
2024/11/2,341.92,4.74,8.88
2024/11/3,341.8,4.05,8.88
2024/11/4,341.66,4.06,8.89
2024/11/5,341.63,5.93,3.86
2024/11/6,341.66,4.89,3.86
2024/11/7,341.74,7.2,3.75
2024/11/8,341.82,5.94,3.53
2024/11/9,341.89,6.31,3.55
2024/11/10,341.98,6.69,3.59
2024/11/11,342.07,7.06,3.6
2024/11/12,342.16,6.03,3.6
2024/11/13,342.22,5.29,3.56
2024/11/14,342.26,4.93,3.54
2024/11/15,342.29,4.23,3.54
2024/11/16,342.31,4.23,3.54
2024/11/17,342.33,4.62,3.58
2024/11/18,342.43,8.05,3.54
2024/11/19,342.52,5.62,3.54
2024/11/20,342.57,5.62,3.54
2024/11/21,342.63,5.96,4.23
2024/11/22,342.68,8.62,4.81
2024/11/23,342.86,10.36,3.77
2024/11/24,343.03,9.23,3.77
2024/11/25,343.15,7.45,3.78
2024/11/26,343.25,7.45,3.78
2024/11/27,343.45,14.42,3.79
2024/11/28,343.7,14.26,7.66
2024/11/29,343.85,15.72,10.22
2024/11/30,344.04,15.36,6.19
2024/12/1,344.31,12.95,3.78
2024/12/2,344.47,10.66,10.66
2024/12/3,344.34,12.56,17.69
2024/12/4,344.25,15.83,17.66
2024/12/5,344.19,13.95,17.62
2024/12/6,344.07,13.22,17.62
2024/12/7,343.92,11.02,17.62
2024/12/8,343.74,10.63,17.6
2024/12/9,343.56,8.8,13.2
2024/12/10,343.49,8.29,10.49
2024/12/11,343.43,7.91,10.48
2024/12/12,343.36,7.61,9.44
2024/12/13,343.32,7.31,8.78
2024/12/14,343.28,6.95,8.78
2024/12/15,343.25,7.64,6.91
2024/12/16,343.29,6.89,5.79
2024/12/17,343.31,6.22,5.85
2024/12/18,343.32,6.24,5.87
2024/12/19,343.32,5.87,5.87
2024/12/20,343.31,5.51,5.88
2024/12/21,343.3,5.51,5.88
2024/12/22,343.31,6.41,5.68
2024/12/23,343.33,5.83,5.1
2024/12/24,343.36,5.55,4.82
2024/12/25,343.37,5.54,4.81
2024/12/26,343.4,6.28,4.81
2024/12/27,343.45,5.9,4.8
2024/12/28,343.46,5.52,4.79
2024/12/29,343.48,5.52,4.79
2024/12/30,343.49,5.16,4.79
2024/12/31,343.52,6.26,4.79
