,StorageLevel,Inflow,Outflow,SnowDepth,Snowfall,Precipitation,AvgTemp,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg
2001-09-03,144.21,13.25,15.58,0.0,0,15.5,21.7,29.5,117.0,21.4,0.0,0.0,9,29.5,22.099999999999998
2001-09-04,144.41,26.95,18.17,0.0,0,7.0,20.9,35.0,124.0,21.257142857142856,0.0,0.0,9,67.0,22.571428571428573
2001-09-05,144.6,18.67,14.21,0.0,0,0.0,20.1,35.0,124.0,21.085714285714285,0.0,0.0,9,67.0,22.87142857142857
2001-09-06,144.63,15.85,17.06,0.0,0,0.0,19.5,28.5,124.0,20.942857142857143,0.0,0.0,9,67.5,23.185714285714287
2001-09-07,144.56,14.22,16.88,0.0,0,0.0,20.8,22.5,122.5,20.985714285714288,0.0,0.0,9,71.0,23.17142857142857
2001-09-08,144.43,12.23,16.95,0.0,0,8.5,23.4,31.0,130.5,21.257142857142856,0.0,0.0,9,69.0,22.857142857142858
2001-09-09,144.26,12.2,16.86,0.0,0,12.5,24.9,43.5,142.0,21.61428571428571,0.0,0.0,9,57.0,22.428571428571427
2001-09-10,144.1,45.87,57.63,0.0,0,1.5,25.1,29.5,143.5,22.099999999999998,0.0,0.0,9,55.5,21.91428571428571
2001-09-11,143.57,177.71,185.56,0.0,0,44.5,24.2,67.0,150.0,22.571428571428573,0.0,0.0,9,11.0,21.785714285714285
2001-09-12,143.53,76.84,71.53,0.0,0,0.0,22.2,67.0,146.0,22.87142857142857,0.0,0.0,9,11.0,21.814285714285713
2001-09-13,143.87,36.62,26.09,0.0,0,0.5,21.7,67.5,146.5,23.185714285714287,0.0,0.0,9,13.0,21.17142857142857
2001-09-14,144.2,27.78,20.53,0.0,0,3.5,20.7,71.0,150.0,23.17142857142857,0.0,0.0,9,10.0,20.642857142857142
2001-09-15,144.42,26.91,19.83,0.0,0,6.5,21.2,69.0,156.5,22.857142857142858,0.0,0.0,9,3.5,19.54285714285714
2001-09-16,144.39,30.79,36.41,0.0,0,0.5,21.9,57.0,157.0,22.428571428571427,0.0,0.0,9,3.0,18.5
2001-09-17,144.5,24.62,17.51,0.0,0,0.0,21.5,55.5,157.0,21.91428571428571,0.0,0.0,9,3.0,17.74285714285714
2001-09-18,144.65,19.67,17.56,0.0,0,0.0,23.3,11.0,157.0,21.785714285714285,0.0,0.0,9,3.0,17.04285714285714
2001-09-19,144.65,16.01,17.5,0.0,0,0.0,22.4,11.0,157.0,21.814285714285713,0.0,0.0,9,3.0,16.67142857142857
2001-09-20,144.59,14.9,17.28,0.0,0,2.5,17.2,13.0,152.5,21.17142857142857,0.0,0.0,9,0.5,17.02857142857143
2001-09-21,144.47,12.7,17.12,0.0,0,0.5,17.0,10.0,123.0,20.642857142857142,0.0,0.0,9,9.0,17.17142857142857
2001-09-22,144.28,10.84,17.25,0.0,0,0.0,13.5,3.5,123.0,19.54285714285714,0.0,0.0,9,9.0,17.385714285714283
2001-09-23,144.04,9.67,17.15,0.0,0,0.0,14.6,3.0,123.0,18.5,0.0,0.0,9,18.0,17.5
2001-09-24,143.77,9.1,17.0,0.0,0,0.0,16.2,3.0,123.0,17.74285714285714,0.0,0.0,9,67.5,17.642857142857142
2001-09-25,143.53,7.73,11.08,0.0,0,0.0,18.4,3.0,118.5,17.04285714285714,0.0,0.0,9,67.5,17.928571428571427
2001-09-26,143.51,7.25,7.54,0.0,0,0.0,19.8,3.0,117.5,16.67142857142857,0.0,0.0,9,67.5,17.599999999999998
2001-09-27,143.48,6.7,7.54,0.0,0,0.0,19.7,0.5,116.0,17.02857142857143,0.0,0.0,9,67.5,17.04285714285714
2001-09-28,143.47,7.12,7.39,0.0,0,9.0,18.0,9.0,125.0,17.17142857142857,0.0,0.0,9,71.0,16.77142857142857
2001-09-29,143.44,5.92,7.31,0.0,0,0.0,15.0,9.0,118.5,17.385714285714283,0.0,0.0,9,71.0,17.157142857142855
2001-09-30,143.38,5.96,7.33,0.0,0,9.0,15.4,18.0,121.5,17.5,0.0,0.0,9,62.0,17.214285714285715
2001-10-01,143.66,26.78,7.34,0.0,0,49.5,17.2,67.5,171.0,17.642857142857142,0.0,0.0,10,12.5,16.857142857142858
2001-10-02,144.23,15.35,7.22,0.0,0,0.0,20.4,67.5,171.0,17.928571428571427,0.0,0.0,10,12.5,16.157142857142855
2001-10-03,144.38,9.06,6.72,0.0,0,0.0,17.5,67.5,155.5,17.599999999999998,0.0,0.0,10,64.5,15.728571428571428
2001-10-04,144.43,7.77,6.87,0.0,0,0.0,15.8,67.5,148.5,17.04285714285714,0.0,0.0,10,111.0,15.999999999999998
2001-10-05,144.47,8.17,6.71,0.0,0,12.5,16.1,71.0,161.0,16.77142857142857,0.0,0.0,10,98.5,16.357142857142858
2001-10-06,144.5,6.7,6.7,0.0,0,0.0,17.7,71.0,161.0,17.157142857142855,0.0,0.0,10,98.5,16.37142857142857
2001-10-07,144.48,6.08,6.96,0.0,0,0.0,15.8,62.0,161.0,17.214285714285715,0.0,0.0,10,98.5,16.585714285714285
2001-10-08,144.44,5.66,6.84,0.0,0,0.0,14.7,12.5,152.5,16.857142857142858,0.0,0.0,10,98.5,16.685714285714287
2001-10-09,144.42,6.71,7.01,0.0,0,0.0,15.5,12.5,140.0,16.157142857142855,0.0,0.0,10,98.5,16.785714285714285
2001-10-10,144.74,47.54,7.23,0.0,0,52.0,14.5,64.5,190.5,15.728571428571428,0.0,0.0,10,46.5,17.114285714285714
2001-10-11,147.16,112.67,45.03,0.0,0,46.5,17.7,111.0,192.5,15.999999999999998,0.0,0.0,10,0.0,16.414285714285715
2001-10-12,147.63,46.25,40.31,0.0,0,0.0,18.6,98.5,192.5,16.357142857142858,0.0,0.0,10,0.0,15.428571428571429
2001-10-13,147.99,27.21,17.79,0.0,0,0.0,17.8,98.5,192.0,16.37142857142857,0.0,0.0,10,0.0,14.757142857142854
2001-10-14,148.12,19.64,17.74,0.0,0,0.0,17.3,98.5,188.5,16.585714285714285,0.0,0.0,10,0.0,14.285714285714283
2001-10-15,148.11,15.73,17.63,0.0,0,0.0,15.4,98.5,182.0,16.685714285714287,0.0,0.0,10,5.0,14.214285714285714
2001-10-16,148.03,13.56,17.34,0.0,0,0.0,16.2,98.5,181.5,16.785714285714285,0.0,0.0,10,7.5,14.4
2001-10-17,147.91,11.54,17.19,0.0,0,0.0,16.8,46.5,181.5,17.114285714285714,0.0,0.0,10,7.5,14.457142857142856
2001-10-18,147.73,9.61,17.03,0.0,0,0.0,12.8,0.0,181.5,16.414285714285715,0.0,0.0,10,7.5,14.728571428571426
2001-10-19,147.53,9.33,17.04,0.0,0,0.0,11.7,0.0,181.5,15.428571428571429,0.0,0.0,10,7.5,14.799999999999999
2001-10-20,147.3,8.6,16.93,0.0,0,0.0,13.1,0.0,179.0,14.757142857142854,0.0,0.0,10,7.5,14.728571428571426
2001-10-21,147.07,8.27,16.84,0.0,0,0.0,14.0,0.0,178.5,14.285714285714283,0.0,0.0,10,15.0,14.44285714285714
2001-10-22,146.86,7.8,13.78,0.0,0,5.0,14.9,5.0,183.5,14.214285714285714,0.0,0.0,10,11.0,14.328571428571427
2001-10-23,146.65,8.1,16.76,0.0,0,2.5,17.5,7.5,186.0,14.4,0.0,0.0,10,8.5,13.414285714285713
2001-10-24,146.38,6.83,16.66,0.0,0,0.0,17.2,7.5,186.0,14.457142857142856,0.0,0.0,10,8.5,12.64285714285714
2001-10-25,146.08,6.42,17.02,0.0,0,0.0,14.7,7.5,186.0,14.728571428571426,0.0,0.0,10,8.5,12.428571428571427
2001-10-26,145.73,5.33,17.27,0.0,0,0.0,12.2,7.5,186.0,14.799999999999999,0.0,0.0,10,8.5,12.657142857142855
2001-10-27,145.36,5.6,17.22,0.0,0,0.0,12.6,7.5,186.0,14.728571428571426,0.0,0.0,10,20.0,12.457142857142856
2001-10-28,144.99,6.35,17.07,0.0,0,7.5,12.0,15.0,184.5,14.44285714285714,0.0,0.0,10,16.5,12.157142857142857
2001-10-29,144.63,5.65,17.0,0.0,0,1.0,14.1,11.0,185.5,14.328571428571427,0.0,0.0,10,18.5,11.614285714285714
2001-10-30,144.24,5.04,16.97,0.0,0,0.0,11.1,8.5,176.5,13.414285714285713,0.0,0.0,10,24.0,12.042857142857141
2001-10-31,143.83,4.63,14.02,0.0,0,0.0,11.8,8.5,127.0,12.64285714285714,0.0,0.0,10,24.0,11.64285714285714
2001-11-01,143.64,3.75,7.39,0.0,0,0.0,13.2,8.5,127.0,12.428571428571427,0.0,0.0,11,24.0,10.857142857142856
2001-11-02,143.53,3.99,6.5,0.0,0,0.0,13.8,8.5,127.0,12.657142857142855,0.0,0.0,11,24.0,10.37142857142857
2001-11-03,143.46,4.41,5.8,0.0,0,11.5,11.2,20.0,138.5,12.457142857142856,0.0,0.0,11,14.5,10.042857142857143
2001-11-04,143.44,5.59,5.59,0.0,0,4.0,9.9,16.5,130.0,12.157142857142857,0.0,0.0,11,10.5,9.77142857142857
2001-11-05,143.41,4.18,5.55,0.0,0,3.0,10.3,18.5,133.0,11.614285714285714,0.0,0.0,11,7.5,9.585714285714285
2001-11-06,143.41,6.03,5.49,0.0,0,5.5,14.1,24.0,138.5,12.042857142857141,0.0,0.0,11,2.0,8.628571428571428
2001-11-07,143.43,6.32,5.48,0.0,0,0.0,9.0,24.0,138.5,11.64285714285714,0.0,0.0,11,2.0,8.428571428571427
2001-11-08,143.43,4.76,5.6,0.0,0,0.0,7.7,24.0,138.5,10.857142857142856,0.0,0.0,11,2.0,8.585714285714285
2001-11-09,143.39,4.5,5.6,0.0,0,0.0,10.4,24.0,86.5,10.37142857142857,0.0,0.0,11,2.0,8.37142857142857
2001-11-10,143.34,4.01,5.41,0.0,0,2.0,8.9,14.5,42.0,10.042857142857143,0.0,0.0,11,1.0,8.342857142857142
2001-11-11,143.29,3.77,5.4,0.0,0,0.0,8.0,10.5,42.0,9.77142857142857,0.0,0.0,11,1.0,8.442857142857141
2001-11-12,143.22,3.57,5.48,0.0,0,0.0,9.0,7.5,42.0,9.585714285714285,0.0,0.0,11,1.0,8.37142857142857
2001-11-13,143.15,3.27,5.45,0.0,0,0.0,7.4,2.0,42.0,8.628571428571428,0.0,0.0,11,1.0,8.485714285714284
2001-11-14,143.07,3.23,5.39,0.0,0,0.0,7.6,2.0,42.0,8.428571428571427,0.0,0.0,11,1.0,8.857142857142856
2001-11-15,142.99,3.22,5.37,0.0,0,0.0,8.8,2.0,42.0,8.585714285714285,0.0,0.0,11,1.0,9.342857142857142
2001-11-16,142.9,2.86,5.27,0.0,0,0.0,8.9,2.0,42.0,8.37142857142857,0.0,0.0,11,1.0,9.7
2001-11-17,142.82,3.06,5.18,0.0,0,1.0,8.7,1.0,43.0,8.342857142857142,0.0,0.0,11,0.0,10.07142857142857
2001-11-18,142.74,3.09,5.22,0.0,0,0.0,8.7,1.0,43.0,8.442857142857141,0.0,0.0,11,0.0,10.628571428571428
2001-11-19,142.66,2.98,5.34,0.0,0,0.0,8.5,1.0,43.0,8.37142857142857,0.0,0.0,11,0.0,10.499999999999998
2001-11-20,142.56,2.83,5.45,0.0,0,0.0,8.2,1.0,43.0,8.485714285714284,0.0,0.0,11,0.0,9.885714285714284
2001-11-21,142.48,3.39,4.2,0.0,0,0.0,10.2,1.0,38.0,8.857142857142856,0.0,0.0,11,0.5,9.442857142857141
2001-11-22,142.46,3.96,4.21,0.0,0,0.0,12.2,1.0,35.5,9.342857142857142,0.0,0.0,11,0.5,8.614285714285714
2001-11-23,142.44,3.39,3.91,0.0,0,0.0,11.4,1.0,35.5,9.7,0.0,0.0,11,1.5,8.042857142857143
2001-11-24,142.43,3.61,3.87,0.0,0,0.0,11.3,0.0,35.5,10.07142857142857,0.0,0.0,11,1.5,7.257142857142855
2001-11-25,142.42,3.38,3.63,0.0,0,0.0,12.6,0.0,35.5,10.628571428571428,0.0,0.0,11,1.5,6.242857142857141
2001-11-26,142.4,3.67,4.18,0.0,0,0.0,7.6,0.0,35.5,10.499999999999998,0.0,0.0,11,1.5,5.999999999999999
2001-11-27,142.38,3.29,3.82,0.0,0,0.0,3.9,0.0,28.0,9.885714285714284,0.0,0.0,11,1.5,6.171428571428571
2001-11-28,142.38,4.61,3.84,0.0,0,0.5,7.1,0.5,27.5,9.442857142857141,0.0,0.0,11,1.0,5.814285714285714
2001-11-29,142.42,4.84,3.79,0.0,0,0.0,6.4,0.5,27.5,8.614285714285714,0.0,0.0,11,5.0,5.314285714285714
2001-11-30,142.46,4.85,3.8,0.0,0,1.0,7.4,1.5,28.5,8.042857142857143,0.0,0.0,11,4.0,4.828571428571427
2001-12-01,142.49,4.37,3.85,0.0,0,0.0,5.8,1.5,28.5,7.257142857142855,0.0,0.0,12,4.0,4.557142857142856
2001-12-02,142.5,4.02,3.76,0.0,0,0.0,5.5,1.5,28.5,6.242857142857141,0.0,0.0,12,4.0,4.257142857142856
2001-12-03,142.52,3.99,3.75,0.0,0,0.0,5.9,1.5,17.0,5.999999999999999,0.0,0.0,12,4.0,3.6428571428571415
2001-12-04,142.54,4.27,3.75,0.0,0,0.0,5.1,1.5,13.0,6.171428571428571,0.0,0.0,12,4.0,3.0714285714285703
2001-12-05,142.55,4.16,3.9,0.0,0,0.0,4.6,1.0,10.0,5.814285714285714,0.0,0.0,12,4.0,2.97142857142857
2001-12-06,142.56,4.36,3.84,0.0,0,4.0,2.9,5.0,8.5,5.314285714285714,0.0,0.0,12,0.5,3.157142857142856
2001-12-07,142.57,3.8,3.8,0.0,0,0.0,4.0,4.0,8.5,4.828571428571427,0.0,0.0,12,8.0,2.828571428571428
2001-12-08,142.57,3.61,3.87,0.0,0,0.0,3.9,4.0,8.5,4.557142857142856,0.0,0.0,12,21.5,2.2285714285714273
2001-12-09,142.56,3.56,3.84,0.0,0,0.0,3.4,4.0,8.5,4.257142857142856,0.0,0.0,12,21.5,1.9428571428571415
2001-12-10,142.54,3.31,3.83,0.0,0,0.0,1.6,4.0,6.5,3.6428571428571415,0.0,0.0,12,22.0,1.6999999999999988
2001-12-11,142.53,3.57,3.84,0.0,0,0.0,1.1,4.0,6.5,3.0714285714285703,0.0,0.0,12,22.0,1.6857142857142846
2001-12-12,142.51,3.31,3.82,0.0,0,0.0,3.9,4.0,6.5,2.97142857142857,0.0,0.0,12,22.0,1.3857142857142846
2001-12-13,142.49,3.4,3.93,0.0,0,0.5,4.2,0.5,7.0,3.157142857142856,0.0,0.0,12,21.5,1.0285714285714274
2001-12-14,142.5,4.62,3.83,4.0,1,7.5,1.7,8.0,14.5,2.828571428571428,0.13333333333333333,1.0,12,14.0,0.999999999999999
2001-12-15,142.53,4.6,3.8,18.0,19,13.5,-0.3,21.5,28.0,2.2285714285714273,0.7333333333333333,20.0,12,8.0,1.4285714285714275
2001-12-16,142.55,4.07,3.82,17.0,1,0.0,1.4,21.5,28.0,1.9428571428571415,1.3,21.0,12,8.0,1.5571428571428563
2001-12-17,142.54,3.71,3.97,10.0,0,0.5,-0.1,22.0,27.5,1.6999999999999988,1.6333333333333333,21.0,12,7.5,2.1285714285714277
2001-12-18,142.54,3.8,3.79,8.0,0,0.0,1.0,22.0,27.5,1.6857142857142846,1.9,21.0,12,7.5,2.3714285714285706
2001-12-19,142.53,3.51,4.03,4.0,0,0.0,1.8,22.0,27.5,1.3857142857142846,2.033333333333333,21.0,12,7.5,2.557142857142856
2001-12-20,142.51,3.53,4.06,3.0,0,0.0,1.7,21.5,27.5,1.0285714285714274,2.1333333333333333,21.0,12,7.5,2.5714285714285703
2001-12-21,142.49,3.44,3.96,0.0,0,0.0,1.5,14.0,27.5,0.999999999999999,2.1333333333333333,20.0,12,7.5,2.585714285714285
2001-12-22,142.48,3.87,3.86,0.0,0,7.5,2.7,8.0,35.0,1.4285714285714275,2.1333333333333333,1.0,12,0.0,2.542857142857142
2001-12-23,142.48,3.88,3.87,0.0,0,0.0,2.3,8.0,35.0,1.5571428571428563,2.1333333333333333,0.0,12,0.5,2.4714285714285706
2001-12-24,142.47,3.48,4.0,0.0,0,0.0,3.9,7.5,35.0,2.1285714285714277,2.1333333333333333,0.0,12,0.5,2.142857142857142
2001-12-25,142.46,3.8,4.05,0.0,0,0.0,2.7,7.5,35.0,2.3714285714285706,2.1333333333333333,0.0,12,0.5,2.2999999999999994
2001-12-26,142.45,3.8,4.09,0.0,0,0.0,3.1,7.5,35.0,2.557142857142856,2.1333333333333333,0.0,12,0.5,1.8714285714285703
2001-12-27,142.43,3.44,3.95,0.0,0,0.0,1.8,7.5,35.0,2.5714285714285703,2.1333333333333333,0.0,12,1.5,1.4999999999999993
2001-12-28,142.41,3.42,3.93,0.0,0,0.0,1.6,7.5,34.5,2.585714285714285,2.1333333333333333,0.0,12,2.0,1.599999999999999
2001-12-29,142.39,3.4,3.92,0.0,0,0.0,2.4,0.0,34.5,2.542857142857142,2.1333333333333333,0.0,12,2.5,1.5285714285714278
2001-12-30,142.37,3.67,3.93,0.0,0,0.5,1.8,0.5,34.0,2.4714285714285706,2.1333333333333333,0.0,12,2.0,1.5285714285714274
2001-12-31,142.36,3.48,3.73,0.0,0,0.0,1.6,0.5,34.0,2.142857142857142,2.1333333333333333,0.0,12,2.0,1.5142857142857131
2002-01-01,142.35,3.23,3.5,0.0,0,0.0,3.8,0.5,34.0,2.2999999999999994,2.1333333333333333,0.0,1,6.0,1.7428571428571418
2002-01-02,142.35,3.54,3.54,0.0,0,0.0,0.1,0.5,34.0,1.8714285714285703,2.1333333333333333,0.0,1,10.5,1.9857142857142847
2002-01-03,142.35,3.68,3.68,1.0,2,1.0,-0.8,1.5,35.0,1.4999999999999993,2.1666666666666665,2.0,1,9.5,2.7857142857142847
2002-01-04,142.34,3.26,3.77,0.0,0,0.5,2.3,2.0,35.5,1.599999999999999,2.1666666666666665,2.0,1,9.0,3.142857142857142
2002-01-05,142.33,3.2,3.72,0.0,0,0.5,1.9,2.5,32.0,1.5285714285714278,2.1666666666666665,2.0,1,8.5,3.7428571428571416
2002-01-06,142.3,3.12,3.63,0.0,0,0.0,1.8,2.0,32.0,1.5285714285714274,2.1666666666666665,2.0,1,8.5,4.2142857142857135
2002-01-07,142.28,3.1,3.88,0.0,0,0.0,1.5,2.0,32.0,1.5142857142857131,2.1666666666666665,2.0,1,8.5,4.399999999999999
2002-01-08,142.25,3.28,4.06,0.0,0,4.0,5.4,6.0,36.0,1.7428571428571418,2.1666666666666665,2.0,1,4.5,4.3999999999999995
2002-01-09,142.23,4.02,4.02,4.0,4,4.5,1.8,10.5,40.5,1.9857142857142847,2.3,6.0,1,9.0,4.785714285714285
2002-01-10,142.21,3.23,3.99,0.0,0,0.0,4.8,9.5,40.5,2.7857142857142847,2.3,4.0,1,9.0,4.499999999999999
2002-01-11,142.2,4.02,4.02,0.0,0,0.0,4.8,9.0,40.5,3.142857142857142,2.3,4.0,1,9.0,4.1428571428571415
2002-01-12,142.21,4.93,3.91,0.0,0,0.0,6.1,8.5,40.0,3.7428571428571416,2.3,4.0,1,9.0,3.499999999999999
2002-01-13,142.28,5.44,3.89,0.0,0,0.0,5.1,8.5,32.5,4.2142857142857135,2.1666666666666665,4.0,1,9.0,2.8428571428571416
2002-01-14,142.31,4.42,3.91,0.0,0,0.0,2.8,8.5,19.0,4.399999999999999,1.5666666666666667,4.0,1,69.5,3.642857142857142
2002-01-15,142.33,5.03,3.99,0.0,0,0.0,5.4,4.5,19.0,4.3999999999999995,1.0,4.0,1,69.5,3.942857142857142
2002-01-16,142.62,17.9,5.02,0.0,0,9.0,4.5,9.0,27.5,4.785714285714285,0.6666666666666666,0.0,1,60.5,3.899999999999999
2002-01-17,142.96,11.75,7.19,0.0,0,0.0,2.8,9.0,27.5,4.499999999999999,0.4,0.0,1,60.5,3.9142857142857133
2002-01-18,143.04,7.76,7.48,0.0,0,0.0,2.3,9.0,27.5,4.1428571428571415,0.26666666666666666,0.0,1,60.5,3.8714285714285706
2002-01-19,143.01,6.07,7.42,0.0,0,0.0,1.6,9.0,27.5,3.499999999999999,0.16666666666666666,0.0,1,61.0,4.042857142857142
2002-01-20,142.94,5.29,7.43,0.0,0,0.0,0.5,9.0,27.5,2.8428571428571416,0.16666666666666666,0.0,1,128.0,4.3999999999999995
2002-01-21,143.19,52.94,10.24,0.0,0,60.5,8.4,69.5,80.5,3.642857142857142,0.16666666666666666,0.0,1,67.5,3.7285714285714273
2002-01-22,144.97,49.36,29.51,0.0,0,0.0,7.5,69.5,80.5,3.942857142857142,0.16666666666666666,0.0,1,67.5,2.9285714285714275
2002-01-23,145.0,21.17,29.99,0.0,0,0.0,4.2,60.5,80.5,3.899999999999999,0.16666666666666666,0.0,1,67.5,2.514285714285713
2002-01-24,144.55,14.03,30.63,0.0,0,0.0,2.9,60.5,80.5,3.9142857142857133,0.16666666666666666,0.0,1,67.5,2.385714285714285
2002-01-25,143.85,9.69,37.88,0.0,0,0.0,2.0,60.5,80.5,3.8714285714285706,0.16666666666666666,0.0,1,67.5,2.385714285714285
2002-01-26,143.09,9.85,17.18,0.0,0,0.5,2.8,61.0,81.0,4.042857142857142,0.16666666666666666,0.0,1,67.0,2.77142857142857
2002-01-27,142.99,24.64,17.05,9.0,4,67.0,3.0,128.0,148.0,4.3999999999999995,0.4666666666666667,4.0,1,0.0,3.0999999999999988
2002-01-28,143.09,17.93,30.07,0.0,0,0.0,3.7,67.5,148.0,3.7285714285714273,0.4666666666666667,4.0,1,0.0,3.085714285714285
2002-01-29,142.72,12.88,17.12,0.0,0,0.0,1.9,67.5,147.5,2.9285714285714275,0.4666666666666667,4.0,1,0.0,3.271428571428571
2002-01-30,142.54,10.83,14.24,0.0,0,0.0,1.3,67.5,147.5,2.514285714285713,0.4666666666666667,4.0,1,0.0,3.9285714285714275
2002-01-31,142.48,9.31,10.61,0.0,0,0.0,2.0,67.5,147.5,2.385714285714285,0.4666666666666667,4.0,1,0.0,4.485714285714285
2002-02-01,142.43,8.19,8.98,0.0,0,0.0,2.0,67.5,147.5,2.385714285714285,0.4666666666666667,4.0,2,0.0,5.242857142857142
2002-02-02,142.41,7.42,7.94,0.0,0,0.0,5.5,67.0,146.5,2.77142857142857,0.43333333333333335,4.0,2,0.0,4.7714285714285705
2002-02-03,142.39,7.15,7.93,0.0,0,0.0,5.3,0.0,146.0,3.0999999999999988,0.43333333333333335,0.0,2,0.0,3.985714285714285
2002-02-04,142.35,6.91,7.94,0.0,0,0.0,3.6,0.0,145.5,3.085714285714285,0.43333333333333335,0.0,2,0.0,3.3714285714285706
2002-02-05,142.3,6.48,8.03,0.0,0,0.0,3.2,0.0,145.5,3.271428571428571,0.43333333333333335,0.0,2,0.0,2.7571428571428562
2002-02-06,142.24,6.16,7.95,0.0,0,0.0,5.9,0.0,145.5,3.9285714285714275,0.43333333333333335,0.0,2,0.0,1.7857142857142847
2002-02-07,142.18,6.71,7.99,0.0,0,0.0,5.9,0.0,141.5,4.485714285714285,0.43333333333333335,0.0,2,0.0,0.9428571428571418
2002-02-08,142.11,5.59,7.63,0.0,0,0.0,7.3,0.0,137.0,5.242857142857142,0.3,0.0,2,0.0,-0.028571428571429563
2002-02-09,142.04,5.53,7.3,0.0,0,0.0,2.2,0.0,137.0,4.7714285714285705,0.3,0.0,2,0.0,0.04285714285714188
2002-02-10,141.95,4.94,7.21,0.0,0,0.0,-0.2,0.0,137.0,3.985714285714285,0.3,0.0,2,0.0,0.7999999999999989
2002-02-11,141.86,4.51,7.01,0.0,0,0.0,-0.7,0.0,137.0,3.3714285714285706,0.3,0.0,2,0.0,1.3285714285714276
2002-02-12,141.76,4.63,7.12,0.0,0,0.0,-1.1,0.0,137.0,2.7571428571428562,0.3,0.0,2,0.5,1.799999999999999
2002-02-13,141.64,3.92,7.14,0.0,0,0.0,-0.9,0.0,137.0,1.7857142857142847,0.3,0.0,2,0.5,2.7857142857142847
2002-02-14,141.51,3.99,7.18,0.0,0,0.0,0.0,0.0,137.0,0.9428571428571418,0.3,0.0,2,0.5,3.8571428571428563
2002-02-15,141.37,3.5,7.15,0.0,0,0.0,0.5,0.0,128.0,-0.028571428571429563,0.3,0.0,2,0.5,4.857142857142856
2002-02-16,141.23,3.68,7.05,0.0,0,0.0,2.7,0.0,128.0,0.04285714285714188,0.3,0.0,2,0.5,5.285714285714285
2002-02-17,141.08,3.47,7.06,0.0,0,0.0,5.1,0.0,128.0,0.7999999999999989,0.3,0.0,2,0.5,4.985714285714285
2002-02-18,140.94,3.65,6.96,0.0,0,0.0,3.0,0.0,128.0,1.3285714285714276,0.3,0.0,2,0.5,5.0857142857142845
2002-02-19,140.79,3.33,6.85,0.0,0,0.5,2.2,0.5,128.5,1.799999999999999,0.3,0.0,2,0.0,5.385714285714284
2002-02-20,140.65,3.3,6.09,0.0,0,0.0,6.0,0.5,68.0,2.7857142857142847,0.3,0.0,2,0.0,5.328571428571427
2002-02-21,140.56,3.99,5.6,0.0,0,0.0,7.5,0.5,68.0,3.8571428571428563,0.3,0.0,2,1.0,5.014285714285713
2002-02-22,140.5,4.35,5.51,0.0,0,0.0,7.5,0.5,68.0,4.857142857142856,0.3,0.0,2,1.0,5.07142857142857
2002-02-23,140.48,5.2,5.42,0.0,0,0.0,5.7,0.5,68.0,5.285714285714285,0.3,0.0,2,1.0,4.942857142857142
2002-02-24,140.45,4.36,5.29,0.0,0,0.0,3.0,0.5,68.0,4.985714285714285,0.3,0.0,2,1.0,4.671428571428571
2002-02-25,140.41,4.16,5.29,0.0,0,0.0,3.7,0.5,67.5,5.0857142857142845,0.3,0.0,2,1.0,4.842857142857142
2002-02-26,140.39,4.87,3.74,0.0,0,0.0,4.3,0.0,0.5,5.385714285714284,0.0,0.0,2,2.5,4.957142857142856
2002-02-27,140.5,5.26,2.49,0.0,0,0.0,5.6,0.0,0.5,5.328571428571427,0.0,0.0,2,10.5,4.928571428571428
2002-02-28,140.62,5.51,2.5,0.0,0,1.0,5.3,1.0,1.5,5.014285714285713,0.0,0.0,2,10.0,5.157142857142857
2002-03-01,140.74,5.54,2.51,0.0,0,0.0,7.9,1.0,1.5,5.07142857142857,0.0,0.0,3,10.0,4.499999999999999
2002-03-02,140.89,6.05,2.51,0.0,0,0.0,4.8,1.0,1.5,4.942857142857142,0.0,0.0,3,10.0,4.814285714285714
2002-03-03,141.03,5.76,2.43,0.0,0,0.0,1.1,1.0,1.5,4.671428571428571,0.0,0.0,3,10.0,5.928571428571428
2002-03-04,141.16,5.35,2.48,0.0,0,0.0,4.9,1.0,1.5,4.842857142857142,0.0,0.0,3,10.0,6.114285714285714
2002-03-05,141.28,5.18,2.52,0.0,0,1.5,5.1,2.5,3.0,4.957142857142856,0.0,0.0,3,8.5,6.514285714285713
2002-03-06,141.42,6.86,2.47,0.0,0,8.0,5.4,10.5,11.0,4.928571428571428,0.0,0.0,3,0.5,6.685714285714285
2002-03-07,141.62,7.44,2.5,0.0,0,0.5,6.9,10.0,11.5,5.157142857142857,0.0,0.0,3,0.0,7.257142857142857
2002-03-08,141.79,6.27,2.53,0.0,0,0.0,3.3,10.0,11.5,4.499999999999999,0.0,0.0,3,6.5,8.328571428571427
2002-03-09,141.89,3.97,2.47,0.0,0,0.0,7.0,10.0,11.5,4.814285714285714,0.0,0.0,3,6.5,8.557142857142855
2002-03-10,142.08,6.55,2.49,0.0,0,0.0,8.9,10.0,11.5,5.928571428571428,0.0,0.0,3,6.5,8.87142857142857
2002-03-11,142.27,7.65,2.5,0.0,0,0.0,6.2,10.0,11.5,6.114285714285714,0.0,0.0,3,10.0,9.257142857142856
2002-03-12,142.45,6.9,2.48,0.0,0,0.0,7.9,8.5,11.5,6.514285714285713,0.0,0.0,3,11.5,9.228571428571428
